"Mês","Município","Item transferência","Transferência","1º Decêndio","2º Decêndio","3º Decêndio","Valor total"
2023-02-01,"Indiaroba","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,109.53,109.53
2023-02-01,"Indiaroba","COUN VAAT","FUNDEB",0,0,26853.29,26853.29
2023-02-01,"Indiaroba","COUN VAAR","FUNDEB",0,0,25960.81,25960.81
2023-02-01,"Itabaiana","FPM","FPM",4922064.77,473824.08,1174905.48,6570794.33
2023-02-01,"Itabaiana","ITR","ITR",1782.83,5951.89,693.85,8428.57
2023-02-01,"Itabaiana","FPM","FUNDEB",1089014.87,104834.34,259949.75,1453798.96
2023-02-01,"Itabaiana","IPI-EXP","FUNDEB",591.67,107.53,79.02,778.22
2023-02-01,"Itabaiana","ITR","FUNDEB",153.09,56,35.61,244.7
2023-02-01,"Itabaiana","IPVA","FUNDEB",75874.53,41415.28,39075.04,156364.85
2023-02-01,"Itabaiana","ITCMD","FUNDEB",8288.72,3136.82,1635.69,13061.23
2023-02-01,"Itabaiana","ICMS","FUNDEB",738574.69,521789.19,500598.32,1760962.2
2023-02-01,"Itabaiana","DEDU","FUNDEB",1230961.88,119943.98,293899.82,1644805.68
2023-02-01,"Itabaiana","FPE","FUNDEB",2770981.57,265935.02,683912.29,3720828.88
2023-02-01,"Itabaiana","ANP","Royalties",0,0,302.24,302.24
2023-02-01,"Itabaiana","FEP","Royalties",0,0,117040.27,117040.27
2023-02-01,"Itabaiana","CFEM","Royalties",0,6001.02,0,6001.02
2023-02-01,"Itabaiana","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,3866.34,3866.34
2023-02-01,"Itabaiana","COUN VAAT","FUNDEB",0,0,160129.62,160129.62
2023-02-01,"Itabaiana","COUN VAAR","FUNDEB",0,0,40095.18,40095.18
2023-02-01,"Itabaianinha","FPM","FPM",2953238.87,284294.45,704943.29,3942476.61
2023-02-01,"Itabaianinha","ITR","ITR",1384.84,92.22,116.96,1594.02
2023-02-01,"Itabaianinha","FPM","FUNDEB",824095.61,79331.8,196713.06,1100140.47
2023-02-01,"Itabaianinha","IPI-EXP","FUNDEB",447.74,81.37,59.8,588.91
2023-02-01,"Itabaianinha","ITR","FUNDEB",115.85,42.38,26.95,185.18
2023-02-01,"Itabaianinha","IPVA","FUNDEB",57416.9,31340.39,29569.45,118326.74
2023-02-01,"Itabaianinha","ITCMD","FUNDEB",6272.37,2373.74,1237.79,9883.9
2023-02-01,"Itabaianinha","ICMS","FUNDEB",558905.28,394856.12,378820.25,1332581.65
2023-02-01,"Itabaianinha","DEDU","FUNDEB",738655.92,71096.65,176265.05,986017.62
2023-02-01,"Itabaianinha","FPE","FUNDEB",2096898.6,201242.32,517540.33,2815681.25
2023-02-01,"Itabaianinha","ANP","Royalties",0,0,251.87,251.87
2023-02-01,"Itabaianinha","FEP","Royalties",0,0,70224.16,70224.16
2023-02-01,"Itabaianinha","CFEM","Royalties",0,532.28,0,532.28
2023-02-01,"Itabaianinha","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,466.01,466.01
2023-02-01,"Itabaianinha","COUN VAAT","FUNDEB",0,0,157245.16,157245.16
2023-02-01,"Itabi","FPM","FPM",984412.96,94764.82,234981.1,1314158.88
2023-02-01,"Itabi","ITR","ITR",0,0,10.02,10.02
2023-02-01,"Itabi","FPM","FUNDEB",78066.68,7515.11,18634.65,104216.44
2023-02-01,"Itabi","IPI-EXP","FUNDEB",42.41,7.71,5.66,55.78
2023-02-01,"Itabi","ITR","FUNDEB",10.97,4.01,2.55,17.53
2023-02-01,"Itabi","IPVA","FUNDEB",5439.11,2968.88,2801.12,11209.11
2023-02-01,"Itabi","ITCMD","FUNDEB",594.18,224.86,117.26,936.3
2023-02-01,"Itabi","ICMS","FUNDEB",52945.16,37404.77,35885.69,126235.62
2023-02-01,"Itabi","DEDU","FUNDEB",246103.23,23691.19,58747.77,328542.19
2023-02-01,"Itabi","FPE","FUNDEB",198639.46,19063.71,49026.66,266729.83
2023-02-01,"Itabi","ANP","Royalties",0,0,167.91,167.91
2023-02-01,"Itabi","FEP","Royalties",0,0,23408.05,23408.05
2023-02-01,"Itabi","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,50.15,50.15
2023-02-01,"Itabi","COUN VAAR","FUNDEB",0,0,2621.38,2621.38
2023-02-01,"Itaporanga D'Ajuda","FPM","FPM",2625101.22,252706.18,626616.26,3504423.66
2023-02-01,"Itaporanga D'Ajuda","ITR","ITR",6086.88,0,3155.5,9242.38
2023-02-01,"Itaporanga D'Ajuda","FPM","FUNDEB",618942.12,59582.64,147742.56,826267.32
2023-02-01,"Itaporanga D'Ajuda","IPI-EXP","FUNDEB",336.28,61.11,44.91,442.3
2023-02-01,"Itaporanga D'Ajuda","ITR","FUNDEB",87.01,31.83,20.24,139.08
2023-02-01,"Itaporanga D'Ajuda","IPVA","FUNDEB",43123.33,23538.39,22208.32,88870.04
2023-02-01,"Itaporanga D'Ajuda","ITCMD","FUNDEB",4710.9,1782.81,929.65,7423.36
2023-02-01,"Itaporanga D'Ajuda","ICMS","FUNDEB",419769.27,296559.13,284515.29,1000843.69
2023-02-01,"Itaporanga D'Ajuda","DEDU","FUNDEB",657797.01,63176.54,157442.93,878416.48
2023-02-01,"Itaporanga D'Ajuda","FPE","FUNDEB",1574888.69,151144.3,388701.87,2114734.86
2023-02-01,"Itaporanga D'Ajuda","ANP","Royalties",0,0,697108.44,697108.44
2023-02-01,"Itaporanga D'Ajuda","FEP","Royalties",0,0,62421.47,62421.47
2023-02-01,"Itaporanga D'Ajuda","CFEM","Royalties",0,4667.73,0,4667.73
2023-02-01,"Itaporanga D'Ajuda","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,1588.78,1588.78
2023-02-01,"Japaratuba","FPM","FPM",1968825.91,189529.64,469962.2,2628317.75
2023-02-01,"Japaratuba","ITR","ITR",1496.36,251.79,14.54,1762.69
2023-02-01,"Japaratuba","FPM","FUNDEB",316941.78,30510.5,75654.55,423106.83
2023-02-01,"Japaratuba","IPI-EXP","FUNDEB",172.2,31.29,23,226.49
2023-02-01,"Japaratuba","ITR","FUNDEB",44.56,16.3,10.36,71.22
2023-02-01,"Japaratuba","IPVA","FUNDEB",22082.17,12053.31,11372.22,45507.7
2023-02-01,"Japaratuba","ITCMD","FUNDEB",2412.31,912.93,476.04,3801.28
2023-02-01,"Japaratuba","ICMS","FUNDEB",214951.31,151859.08,145691.79,512502.18
2023-02-01,"Japaratuba","DEDU","FUNDEB",492580.55,47445.34,117494.17,657520.06
2023-02-01,"Japaratuba","FPE","FUNDEB",806453.48,77396.48,199042.62,1082892.58
2023-02-01,"Japaratuba","ANP","Royalties",0,5456.21,580674.25,586130.46
2023-02-01,"Japaratuba","FEP","Royalties",0,0,46816.1,46816.1
2023-02-01,"Japaratuba","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,321.22,321.22
2023-02-01,"Japoatã","FPM","FPM",1312550.61,126353.09,313308.14,1752211.84
2023-02-01,"Japoatã","ITR","ITR",725.75,0,0,725.75
2023-02-01,"Japoatã","FPM","FUNDEB",308357.5,29684.13,73605.47,411647.1
2023-02-01,"Japoatã","IPI-EXP","FUNDEB",167.53,30.45,22.37,220.35
2023-02-01,"Japoatã","ITR","FUNDEB",43.35,15.86,10.08,69.29
2023-02-01,"Japoatã","IPVA","FUNDEB",21484.08,11726.85,11064.2,44275.13
2023-02-01,"Japoatã","ITCMD","FUNDEB",2346.98,888.2,463.15,3698.33
2023-02-01,"Japoatã","ICMS","FUNDEB",209129.42,147746.02,141745.77,498621.21
2023-02-01,"Japoatã","DEDU","FUNDEB",328319.07,31588.27,78327.02,438234.36
2023-02-01,"Japoatã","FPE","FUNDEB",784610.91,75300.22,193651.61,1053562.74
2023-02-01,"Japoatã","ANP","Royalties",0,0,680786.9,680786.9
2023-02-01,"Japoatã","FEP","Royalties",0,0,31210.74,31210.74
2023-02-01,"Japoatã","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,301,301
2023-02-01,"Japoatã","COUN VAAT","FUNDEB",0,0,190986.91,190986.91
2023-02-01,"Lagarto","FPM","FPM",5250202.43,505412.36,1253232.52,7008847.31
2023-02-01,"Lagarto","ITR","ITR",82.5,114.63,635.44,832.57
2023-02-01,"Lagarto","FPM","FUNDEB",1437117.54,138344.54,343042.47,1918504.55
2023-02-01,"Lagarto","IPI-EXP","FUNDEB",780.8,141.9,104.28,1026.98
2023-02-01,"Lagarto","ITR","FUNDEB",202.03,73.9,46.99,322.92
2023-02-01,"Lagarto","IPVA","FUNDEB",100127.76,54653.63,51565.35,206346.74
2023-02-01,"Lagarto","ITCMD","FUNDEB",10938.21,4139.5,2158.54,17236.25
2023-02-01,"Lagarto","ICMS","FUNDEB",974659.46,688578.66,660614.15,2323852.27
2023-02-01,"Lagarto","DEDU","FUNDEB",1312571.21,126381.72,313466.97,1752419.9
2023-02-01,"Lagarto","FPE","FUNDEB",3656723.45,350940.92,902524.27,4910188.64
2023-02-01,"Lagarto","ANP","Royalties",0,0,302.24,302.24
2023-02-01,"Lagarto","FEP","Royalties",0,0,124842.95,124842.95
2023-02-01,"Lagarto","CFEM","Royalties",0,318.24,0,318.24
2023-02-01,"Lagarto","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,3304.29,3304.29
2023-02-01,"Lagarto","COUN VAAR","FUNDEB",0,0,103807.02,103807.02
2023-02-01,"Laranjeiras","FPM","FPM",2296963.56,221117.9,548289.24,3066370.7
2023-02-01,"Laranjeiras","FPM","FUNDEB",479404.1,46149.98,114434.59,639988.67
2023-02-01,"Laranjeiras","IPI-EXP","FUNDEB",260.47,47.34,34.78,342.59
2023-02-01,"Laranjeiras","ITR","FUNDEB",67.39,24.65,15.68,107.72
2023-02-01,"Laranjeiras","IPVA","FUNDEB",33401.34,18231.76,17201.54,68834.64
2023-02-01,"Laranjeiras","ITCMD","FUNDEB",3648.85,1380.89,720.06,5749.8
2023-02-01,"Laranjeiras","ICMS","FUNDEB",325133.98,229701.07,220372.46,775207.51
2023-02-01,"Laranjeiras","DEDU","FUNDEB",574240.88,55279.47,137072.29,766592.64
2023-02-01,"Laranjeiras","FPE","FUNDEB",1219836.36,117069.42,301070.6,1637976.38
2023-02-01,"Laranjeiras","ANP","Royalties",0,0,675554.25,675554.25
2023-02-01,"Laranjeiras","FEP","Royalties",0,0,54618.79,54618.79
2023-02-01,"Laranjeiras","CFEM","Royalties",0,346.61,0,346.61
2023-02-01,"Laranjeiras","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,5478.83,5478.83
2023-02-01,"Laranjeiras","COUN VAAT","FUNDEB",0,0,373649.23,373649.23
2023-02-01,"Macambira","FPM","FPM",984412.96,94764.82,234981.1,1314158.88
2023-02-01,"Macambira","ITR","ITR",266.72,336.96,0,603.68
2023-02-01,"Macambira","FPM","FUNDEB",115363.9,11105.55,27537.56,154007.01
2023-02-01,"Macambira","IPI-EXP","FUNDEB",62.68,11.39,8.37,82.44
2023-02-01,"Macambira","ITR","FUNDEB",16.22,5.93,3.77,25.92
2023-02-01,"Macambira","IPVA","FUNDEB",8037.7,4387.29,4139.38,16564.37
2023-02-01,"Macambira","ITCMD","FUNDEB",878.06,332.3,173.28,1383.64
2023-02-01,"Macambira","ICMS","FUNDEB",78240.3,55275.31,53030.47,186546.08
2023-02-01,"Macambira","DEDU","FUNDEB",246169.9,23775.43,58745.27,328690.6
2023-02-01,"Macambira","FPE","FUNDEB",293541.65,28171.61,72449.69,394162.95
2023-02-01,"Macambira","ANP","Royalties",0,0,167.91,167.91
2023-02-01,"Macambira","FEP","Royalties",0,0,23408.05,23408.05
2023-02-01,"Macambira","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,64.39,64.39
2023-02-01,"Macambira","COUN VAAT","FUNDEB",0,0,37952.29,37952.29
2023-02-01,"Malhada dos Bois","FPM","FPM",984412.96,94764.82,234981.1,1314158.88
2023-02-01,"Malhada dos Bois","ITR","ITR",0.04,0,0,0.04
2023-02-01,"Malhada dos Bois","FPM","FUNDEB",104237.69,10034.47,24881.72,139153.88
2023-02-01,"Malhada dos Bois","IPI-EXP","FUNDEB",56.63,10.29,7.56,74.48
2023-02-01,"Malhada dos Bois","ITR","FUNDEB",14.65,5.36,3.41,23.42
2023-02-01,"Malhada dos Bois","IPVA","FUNDEB",7262.51,3964.16,3740.16,14966.83
2023-02-01,"Malhada dos Bois","ITCMD","FUNDEB",793.37,300.25,156.56,1250.18
2023-02-01,"Malhada dos Bois","ICMS","FUNDEB",70694.47,49944.31,47915.98,168554.76
2023-02-01,"Malhada dos Bois","DEDU","FUNDEB",246103.23,23691.19,58745.27,328539.69
2023-02-01,"Malhada dos Bois","FPE","FUNDEB",265231.2,25454.61,65462.32,356148.13
2023-02-01,"Malhada dos Bois","ANP","Royalties",0,0,167.91,167.91
2023-02-01,"Malhada dos Bois","FEP","Royalties",0,0,23408.05,23408.05
2023-02-01,"Malhada dos Bois","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,54.46,54.46
2023-02-01,"Malhada dos Bois","COUN VAAT","FUNDEB",0,0,102313.91,102313.91
2023-02-01,"Malhador","FPM","FPM",1312550.61,126353.09,313308.14,1752211.84
2023-02-01,"Malhador","FPM","FUNDEB",205421.31,19774.95,49034.43,274230.69
2023-02-01,"Malhador","IPI-EXP","FUNDEB",111.61,20.28,14.91,146.8
2023-02-01,"Malhador","ITR","FUNDEB",28.88,10.56,6.72,46.16
2023-02-01,"Malhador","IPVA","FUNDEB",14312.24,7812.18,7370.74,29495.16
2023-02-01,"Malhador","ITCMD","FUNDEB",1563.5,591.7,308.54,2463.74
2023-02-01,"Malhador","ICMS","FUNDEB",139317.64,98425.3,94428.06,332171
2023-02-01,"Malhador","DEDU","FUNDEB",328137.64,31588.27,78327.02,438052.93
2023-02-01,"Malhador","FPE","FUNDEB",522691.37,50163.43,129006.65,701861.45
2023-02-01,"Malhador","ANP","Royalties",0,0,184.7,184.7
2023-02-01,"Malhador","FEP","Royalties",0,0,31210.74,31210.74
2023-02-01,"Malhador","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,63.91,63.91
2023-02-01,"Malhador","COUN VAAT","FUNDEB",0,0,74121.77,74121.77
2023-02-01,"Maruim","FPM","FPM",1968825.91,189529.64,469962.2,2628317.75
2023-02-01,"Maruim","ITR","ITR",198.66,5.01,0,203.67
2023-02-01,"Maruim","FPM","FUNDEB",293914.11,28293.73,70157.82,392365.66
2023-02-01,"Maruim","IPI-EXP","FUNDEB",159.69,29.02,21.33,210.04
2023-02-01,"Maruim","ITR","FUNDEB",41.32,15.11,9.61,66.04
2023-02-01,"Maruim","IPVA","FUNDEB",20477.77,11177.56,10545.96,42201.29
2023-02-01,"Maruim","ITCMD","FUNDEB",2237.05,846.6,441.46,3525.11
2023-02-01,"Maruim","ICMS","FUNDEB",199333.84,140825.63,135106.43,475265.9
2023-02-01,"Maruim","DEDU","FUNDEB",492256.13,47383.65,117490.54,657130.32
2023-02-01,"Maruim","FPE","FUNDEB",747859.92,71773.17,184581.01,1004214.1
2023-02-01,"Maruim","ANP","Royalties",0,0,722836.62,722836.62
2023-02-01,"Maruim","FEP","Royalties",0,0,46816.1,46816.1
2023-02-01,"Maruim","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,650.83,650.83
2023-02-01,"Maruim","COUN VAAT","FUNDEB",0,0,42260.3,42260.3
2023-02-01,"Moita Bonita","FPM","FPM",1312550.61,126353.09,313308.14,1752211.84
2023-02-01,"Moita Bonita","ITR","ITR",10.92,46.58,0,57.5
2023-02-01,"Moita Bonita","FPM","FUNDEB",173588.53,16710.55,41435.89,231734.97
2023-02-01,"Moita Bonita","IPI-EXP","FUNDEB",94.31,17.14,12.6,124.05
2023-02-01,"Moita Bonita","ITR","FUNDEB",24.4,8.93,5.68,39.01
2023-02-01,"Moita Bonita","IPVA","FUNDEB",12094.37,6601.58,6228.55,24924.5
2023-02-01,"Moita Bonita","ITCMD","FUNDEB",1321.22,500.01,260.73,2081.96
2023-02-01,"Moita Bonita","ICMS","FUNDEB",117728.51,83172.98,79795.17,280696.66
2023-02-01,"Moita Bonita","DEDU","FUNDEB",328140.37,31599.91,78327.02,438067.3
2023-02-01,"Moita Bonita","FPE","FUNDEB",441693.33,42389.93,109015.34,593098.6
2023-02-01,"Moita Bonita","ANP","Royalties",0,0,176.31,176.31
2023-02-01,"Moita Bonita","FEP","Royalties",0,0,31210.74,31210.74
2023-02-01,"Moita Bonita","CFEM","Royalties",0,391.71,0,391.71
2023-02-01,"Moita Bonita","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,127.25,127.25
2023-02-01,"Moita Bonita","COUN VAAT","FUNDEB",0,0,111214.12,111214.12
2023-02-01,"Monte Alegre de Sergipe","FPM","FPM",1640688.27,157941.36,391635.17,2190264.8
2023-02-01,"Monte Alegre de Sergipe","ITR","ITR",6.96,59.79,35.79,102.54
2023-02-01,"Monte Alegre de Sergipe","FPM","FUNDEB",213765.96,20578.25,51026.3,285370.51
2023-02-01,"Monte Alegre de Sergipe","IPI-EXP","FUNDEB",116.14,21.11,15.51,152.76
2023-02-01,"Monte Alegre de Sergipe","ITR","FUNDEB",30.05,10.99,6.99,48.03
2023-02-01,"Monte Alegre de Sergipe","IPVA","FUNDEB",14893.63,8129.53,7670.16,30693.32
2023-02-01,"Monte Alegre de Sergipe","ITCMD","FUNDEB",1627.02,615.74,321.08,2563.84
2023-02-01,"Monte Alegre de Sergipe","ICMS","FUNDEB",144977.02,102423.55,98263.93,345664.5
2023-02-01,"Monte Alegre de Sergipe","DEDU","FUNDEB",410173.78,39500.27,97917.72,547591.77
2023-02-01,"Monte Alegre de Sergipe","FPE","FUNDEB",543924.21,52201.18,134247.18,730372.57
2023-02-01,"Monte Alegre de Sergipe","ANP","Royalties",0,0,184.7,184.7
2023-02-01,"Monte Alegre de Sergipe","FEP","Royalties",0,0,39013.42,39013.42
2023-02-01,"Monte Alegre de Sergipe","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,223.32,223.32
2023-02-01,"Monte Alegre de Sergipe","COUN VAAR","FUNDEB",0,0,6762.74,6762.74
2023-02-01,"Muribeca","FPM","FPM",984412.96,94764.82,234981.1,1314158.88
2023-02-01,"Muribeca","ITR","ITR",21.24,0,0,21.24
2023-02-01,"Muribeca","FPM","FUNDEB",143235.79,13788.64,34190.63,191215.06
2023-02-01,"Muribeca","IPI-EXP","FUNDEB",77.82,14.14,10.39,102.35
2023-02-01,"Muribeca","ITR","FUNDEB",20.14,7.37,4.68,32.19
2023-02-01,"Muribeca","IPVA","FUNDEB",9979.61,5447.26,5139.46,20566.33
2023-02-01,"Muribeca","ITCMD","FUNDEB",1090.2,412.58,215.14,1717.92
2023-02-01,"Muribeca","ICMS","FUNDEB",97143.15,68629.81,65842.62,231615.58
2023-02-01,"Muribeca","DEDU","FUNDEB",246108.54,23691.19,58745.27,328545
2023-02-01,"Muribeca","FPE","FUNDEB",364461.26,34977.86,89953.52,489392.64
2023-02-01,"Muribeca","ANP","Royalties",0,0,167.91,167.91
2023-02-01,"Muribeca","FEP","Royalties",0,0,23408.05,23408.05
2023-02-01,"Muribeca","CFEM","Royalties",0,1061.81,0,1061.81
2023-02-01,"Muribeca","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,56.51,56.51
2023-02-01,"Muribeca","COUN VAAT","FUNDEB",0,0,33397.31,33397.31
2023-02-01,"Neópolis","FPM","FPM",1968825.91,189529.64,469962.2,2628317.75
2023-02-01,"Neópolis","ITR","ITR",20.48,0,0,20.48
2023-02-01,"Neópolis","FPM","FUNDEB",258557.39,24890.11,61718.09,345165.59
2023-02-01,"Neópolis","IPI-EXP","FUNDEB",140.48,25.53,18.76,184.77
2023-02-01,"Neópolis","ITR","FUNDEB",36.35,13.3,8.45,58.1
2023-02-01,"Neópolis","IPVA","FUNDEB",18014.37,9832.95,9277.32,37124.64
2023-02-01,"Neópolis","ITCMD","FUNDEB",1967.94,744.75,388.35,3101.04
2023-02-01,"Neópolis","ICMS","FUNDEB",175354.76,123884.86,118853.66,418093.28
2023-02-01,"Neópolis","DEDU","FUNDEB",492211.59,47382.4,117490.54,657084.53
2023-02-01,"Neópolis","FPE","FUNDEB",657895.32,63139.14,162376.65,883411.11
2023-02-01,"Neópolis","ANP","Royalties",0,0,209.89,209.89
2023-02-01,"Neópolis","FEP","Royalties",0,0,46816.1,46816.1
2023-02-01,"Neópolis","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,456.49,456.49
2023-02-01,"Neópolis","COUN VAAT","FUNDEB",0,0,88217.79,88217.79
2023-02-01,"Nossa Senhora Aparecida","FPM","FPM",984412.96,94764.82,234981.1,1314158.88
2023-02-01,"Nossa Senhora Aparecida","ITR","ITR",0.34,49.11,13.95,63.4
2023-02-01,"Nossa Senhora Aparecida","FPM","FUNDEB",114353.71,11008.29,27296.43,152658.43
2023-02-01,"Nossa Senhora Aparecida","IPI-EXP","FUNDEB",62.13,11.29,8.3,81.72
2023-02-01,"Nossa Senhora Aparecida","ITR","FUNDEB",16.08,5.88,3.74,25.7
2023-02-01,"Nossa Senhora Aparecida","IPVA","FUNDEB",7967.33,4348.88,4103.14,16419.35
2023-02-01,"Nossa Senhora Aparecida","ITCMD","FUNDEB",870.37,329.39,171.76,1371.52
2023-02-01,"Nossa Senhora Aparecida","ICMS","FUNDEB",77555.18,54791.29,52566.11,184912.58
2023-02-01,"Nossa Senhora Aparecida","DEDU","FUNDEB",246103.31,23703.46,58748.75,328555.52
2023-02-01,"Nossa Senhora Aparecida","FPE","FUNDEB",290971.24,27924.92,71815.28,390711.44
2023-02-01,"Nossa Senhora Aparecida","ANP","Royalties",0,0,167.91,167.91
2023-02-01,"Nossa Senhora Aparecida","FEP","Royalties",0,0,23408.05,23408.05
2023-02-01,"Nossa Senhora Aparecida","COUN VAAR","FUNDEB",0,0,4014.5,4014.5
2023-02-01,"Nossa Senhora da Glória","FPM","FPM",2953238.87,284294.45,704943.29,3942476.61
2023-02-01,"Nossa Senhora da Glória","ITR","ITR",0.44,72.33,79.64,152.41
2023-02-01,"Nossa Senhora da Glória","FPM","FUNDEB",668676.44,64370.34,159614.24,892661.02
2023-02-01,"Nossa Senhora da Glória","IPI-EXP","FUNDEB",363.3,66.02,48.52,477.84
2023-02-01,"Nossa Senhora da Glória","ITR","FUNDEB",94,34.38,21.86,150.24
2023-02-01,"Nossa Senhora da Glória","IPVA","FUNDEB",46588.44,25429.79,23992.84,96011.07
2023-02-01,"Nossa Senhora da Glória","ITCMD","FUNDEB",5089.43,1926.07,1004.35,8019.85
2023-02-01,"Nossa Senhora da Glória","ICMS","FUNDEB",453499.32,320388.77,307377.17,1081265.26
2023-02-01,"Nossa Senhora da Glória","DEDU","FUNDEB",738309.82,71091.68,176255.73,985657.23
2023-02-01,"Nossa Senhora da Glória","FPE","FUNDEB",1701436.91,163289.31,419935.53,2284661.75
2023-02-01,"Nossa Senhora da Glória","ANP","Royalties",0,0,243.47,243.47
2023-02-01,"Nossa Senhora da Glória","FEP","Royalties",0,0,70224.16,70224.16
2023-02-01,"Nossa Senhora da Glória","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,2347.25,2347.25
2023-02-01,"Nossa Senhora da Glória","COUN VAAT","FUNDEB",0,0,519229.31,519229.31
2023-02-01,"Nossa Senhora das Dores","FPM","FPM",2296963.56,221117.9,548289.24,3066370.7
2023-02-01,"Nossa Senhora das Dores","ITR","ITR",1434.52,27.06,0,1461.58
2023-02-01,"Nossa Senhora das Dores","FPM","FUNDEB",440471.77,42402.14,105141.38,588015.29
2023-02-01,"Nossa Senhora das Dores","IPI-EXP","FUNDEB",239.31,43.49,31.96,314.76
2023-02-01,"Nossa Senhora das Dores","ITR","FUNDEB",61.92,22.65,14.4,98.97
2023-02-01,"Nossa Senhora das Dores","IPVA","FUNDEB",30688.83,16751.16,15804.61,63244.6
2023-02-01,"Nossa Senhora das Dores","ITCMD","FUNDEB",3352.52,1268.74,661.59,5282.85
2023-02-01,"Nossa Senhora das Dores","ICMS","FUNDEB",298729.9,211047.09,202476.06,712253.05
2023-02-01,"Nossa Senhora das Dores","DEDU","FUNDEB",574599.5,55286.23,137072.29,766958.02
2023-02-01,"Nossa Senhora das Dores","FPE","FUNDEB",1120773.67,107562.23,276620.71,1504956.61
2023-02-01,"Nossa Senhora das Dores","ANP","Royalties",0,0,226.68,226.68
2023-02-01,"Nossa Senhora das Dores","FEP","Royalties",0,0,54618.79,54618.79
2023-02-01,"Nossa Senhora das Dores","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,597.34,597.34
2023-02-01,"Nossa Senhora das Dores","COUN VAAT","FUNDEB",0,0,248899.7,248899.7
2023-02-01,"Nossa Senhora de Lourdes","FPM","FPM",984412.96,94764.82,234981.1,1314158.88
2023-02-01,"Nossa Senhora de Lourdes","ITR","ITR",4.96,0,0,4.96
2023-02-01,"Nossa Senhora de Lourdes","FPM","FUNDEB",82253.1,7918.12,19633.96,109805.18
2023-02-01,"Nossa Senhora de Lourdes","IPI-EXP","FUNDEB",44.69,8.12,5.97,58.78
2023-02-01,"Nossa Senhora de Lourdes","ITR","FUNDEB",11.56,4.23,2.69,18.48
2023-02-01,"Nossa Senhora de Lourdes","IPVA","FUNDEB",5730.79,3128.09,2951.33,11810.21
2023-02-01,"Nossa Senhora de Lourdes","ITCMD","FUNDEB",626.05,236.92,123.54,986.51
2023-02-01,"Nossa Senhora de Lourdes","ICMS","FUNDEB",55784.42,39410.64,37810.1,133005.16
2023-02-01,"Nossa Senhora de Lourdes","DEDU","FUNDEB",246104.47,23691.19,58745.27,328540.93
2023-02-01,"Nossa Senhora de Lourdes","FPE","FUNDEB",209291.74,20086.02,51655.77,281033.53
2023-02-01,"Nossa Senhora de Lourdes","ANP","Royalties",0,0,167.91,167.91
2023-02-01,"Nossa Senhora de Lourdes","FEP","Royalties",0,0,23408.05,23408.05
2023-02-01,"Nossa Senhora de Lourdes","LC 176/2020 (ADO25)","LC 176/2020 (ADO25)",0,0,66.85,66.85
2023-02-01,"Nossa Senhora do Socorro","FPM","FPM",10554355.22,1016018.26,2519343.09,14089716.57
2023-02-01,"Nossa Senhora do Socorro","ITR","ITR",93.97,0,0,93.97
2023-02-01,"Nossa Senhora do Socorro","FPM","FUNDEB",1727446.64,166293.16,412344.52,2306084.32
2023-02-01,"Nossa Senhora do Socorro","IPI-EXP","FUNDEB",938.54,170.57,125.34,1234.45
2023-02-01,"Nossa Senhora do Socorro","ITR","FUNDEB",242.84,88.83,56.49,388.16
2023-02-01,"Nossa Senhora do Socorro","IPVA","FUNDEB",120355.75,65694.86,61982.67,248033.28
2023-02-01,"Nossa Senhora do Socorro","ITCMD","FUNDEB",13147.96,4975.77,2594.61,20718.34
2023-02-01,"Nossa Senhora do Socorro","ICMS","FUNDEB",1171561.93,827686.57,794072.62,2793321.12
2023-02-01,"Nossa Senhora do Socorro","DEDU","FUNDEB",2638612.27,254004.54,629835.75,3522452.56
2023-02-01,"Nossa Senhora do Socorro","FPE","FUNDEB",4395461.38,421838.65,1084853.86,5902153.89
2023-02-01,"Nossa Senhora do Socorro","ANP","Royalties",0,0,678582.87,678582.87
2023-02-01,"Nossa Senhora do Socorro","FEP","Royalties",0,0,250968.77,250968.77
2023-02-01,"Nossa Senhora do Socorro","CFEM","Royalties",0,48549.43,0,48549.43
